,nzks14,thereisnoflour,trump,whānauora,socialimpact,lockdown,stayhomestaysafe,foodandfibre,girls,peopleandplace,deaths,coronavirus,covid19nz,mars2025,contamination,mybubble,wefeedtheworld,organisationalchange,waipareira,legends,wheatfree,covidusa,calledme,kiwiaerospace,mytechnology,leadership,racecartransporter,bacteria,hmmmm,news,covi,ksi,dairyfree,illustration,coronavirusnz,covid19,funny,characterdesign,oneunit,ppe,americafirst,free,technologies,changemanagement,cuttheclutter,afl,nutfree,racing,mentalhealthduringcovid19,lol,virus,rugby,flatteningthecurve,smallbusiness,firstkiwispaceman,lockdownnz,lutongbahay,copicmarkerau,whanauwhenuawhakapapa,diy,lockdownnewzealand,worldwide,ks,climatechange,themselves,mytechnologywork,allergyfriendly,level3,staystrong,nzpol,pauleagle,kiwiscare,day22,racecar,nocall,masks,leaderslead,usa,conversation,kiwisteve,ks1,lockdownextention,cases,kills,groups,fighting,hospital,mask,stayhome,indiafightscoronavirus,auspol,nrl,nzlockdown,workforce,earnthefern,hair,trustardern,nz,day21oflockdown,eggfree,optimusprime,covid19aus,newzealand,quarantinelife,alertlevel,kiwiscantech,tamatime,2million,jacindaardern,extendthelockdown,uglyink,orangechicken,waiatamai
deaths,0.8654121756209334,4.044217471813429,1.6258643182523793,13.2621870210214,11.626630910402673,53.88500749124316,0.8417937766864768,34.181355674047346,1.0587499593715946,34.181355674047346,0.0,343.375675964979,512.879360620473,1.0587499593715946,1.5299661903211421,0.8417937766864768,34.181355674047346,13.2621870210214,11.626630910402673,15.870503319471183,3.165418008709778,0.8654121756209334,0.0,44.334989698381904,32.0965694611756,8.6073652142464,1.2882362066084865,1.5299661903211421,2.244033843518962,0.8654121756209334,1.9238047761435184,60.53118069894166,3.165418008709778,1.2479409666885655,13.3595812118589,112028.46910196182,1.6258643182523793,1.2479409666885655,2.244033843518962,1.2479409666885655,9.901630915736813,1.2882362066084865,1.0587499593715946,11.626630910402673,0.6952765771577633,56.37608195749758,3.165418008709778,1.0587499593715946,19.913797098435406,1.6258643182523793,1.0587499593715946,56.37608195749758,1.9118059250669979,1.9238047761435184,0.0,3.1517070205971556,14.62117726576287,1.2479409666885655,34.181355674047346,1.6258643182523793,81.06367104106461,0.0,0.8654121756209334,16.98386961174404,0.8654121756209334,0.8654121756209334,3.165418008709778,24.508759598847163,14.62117726576287,98.9115431778059,0.8417937766864768,37.638773243426165,0.8417937766864768,1.2882362066084865,1.2882362066084865,1.2479409666885655,34.181355674047346,2.244033843518962,0.8654121756209334,12.322621234171915,126.67132132672678,0.7686545976874182,0.0,1.0587499593715946,0.8654121756209334,0.8654121756209334,0.0,1.2479409666885655,14.62117726576287,387.89587331444903,81.06367104106461,56.37608195749758,15.622882571656731,13.2621870210214,8.6073652142464,1.6258643182523793,106.06222250532615,1.521304185550252,3.339319177469698,3.165418008709778,1.2479409666885655,0.8654121756209334,179.16622395405605,1.2479409666885655,0.8417937766864768,77.93132884863743,0.8417937766864768,0.0,11.91288988676431,0.7686545976874182,4.237627832834477,14.62117726576287,11.626630910402673
coronavirus,343.443932187056,341.9998331778188,343.01724393134475,342.6502562742355,341.1028434968349,328.73878960416005,343.31894483433587,337.06772350796496,343.3755111184017,337.06772350796496,343.375675964979,0.0,536.4065563664706,343.3755111184017,343.3305865424116,343.31894483433587,337.06772350796496,342.6502562742355,341.1028434968349,335.5592127724578,342.87027684688724,343.443932187056,343.375675964979,342.67371036793594,342.3028473157865,342.18202805682415,343.3765248812954,343.3305865424116,342.8978974964453,343.443932187056,343.32500216466457,343.4576333125672,342.87027684688724,343.30805548625784,343.036156728523,111861.88031040903,343.01724393134475,343.30805548625784,342.8978974964453,343.30805548625784,343.12272018732733,343.3765248812954,343.3755111184017,341.1028434968349,343.4521502775579,308.78012776794486,342.87027684688724,343.3755111184017,341.3234518986545,343.01724393134475,343.3755111184017,308.78012776794486,343.1623115724665,343.32500216466457,343.375675964979,343.4671641830093,342.2197783480599,343.30805548625784,337.06772350796496,343.01724393134475,333.8982766477072,343.375675964979,343.443932187056,340.2461723531897,343.443932187056,343.443932187056,342.87027684688724,339.12820997791005,342.2197783480599,332.486329521471,343.31894483433587,342.4649498383271,343.31894483433587,343.3765248812954,343.3765248812954,343.30805548625784,337.06772350796496,342.8978974964453,343.443932187056,340.9043246507102,346.03024374678904,343.40760606912374,343.375675964979,343.3755111184017,343.443932187056,343.443932187056,343.375675964979,343.30805548625784,342.2197783480599,518.1184889922112,333.8982766477072,308.78012776794486,338.7745224837464,342.6502562742355,342.18202805682415,343.01724393134475,338.3451427027643,343.34681187321615,342.9635782772315,342.87027684688724,343.30805548625784,343.443932187056,339.30545333704566,343.30805548625784,343.31894483433587,344.7845568600704,343.31894483433587,343.375675964979,341.1636722962449,343.40760606912374,342.89193631908836,342.2197783480599,341.1028434968349
covid19nz,512.7453162610224,512.6488543302581,512.8998456647664,511.8730450796096,510.30018252985127,489.8429148883972,512.698495736081,507.23680817935366,512.812426418303,507.23680817935366,512.879360620473,536.4065563664706,0.0,512.812426418303,512.3731762936219,512.698495736081,507.23680817935366,511.8730450796096,510.30018252985127,512.2538294159283,512.5148061420871,512.7453162610224,512.879360620473,495.61400101945674,501.06544887209054,511.40954100146945,512.4049779847119,512.3731762936219,512.3880684055918,512.7453162610224,512.7573801568793,487.74947886916834,512.5148061420871,512.8416088279159,508.39617204086545,111709.62961433339,512.8998456647664,512.8416088279159,512.3880684055918,512.8416088279159,511.2455629792677,512.4049779847119,512.812426418303,510.30018252985127,512.9942600097959,502.3109899799339,512.5148061420871,512.812426418303,508.51159677134325,512.8998456647664,512.812426418303,502.3109899799339,512.7358102250586,512.7573801568793,512.879360620473,512.785389133718,511.5220682325813,512.8416088279159,507.23680817935366,512.8998456647664,490.4906339867108,512.879360620473,512.7453162610224,510.89610557005346,512.7453162610224,512.7453162610224,512.5148061420871,508.70283532699585,511.5220682325813,474.69547655627775,512.698495736081,497.6115640765326,512.698495736081,512.4049779847119,512.4049779847119,512.8416088279159,507.23680817935366,512.3880684055918,512.7453162610224,507.50418544012973,462.14243319298714,512.8491488203097,512.879360620473,512.812426418303,512.7453162610224,512.7453162610224,512.879360620473,512.8416088279159,511.5220682325813,621.9421445257439,490.4906339867108,502.3109899799339,508.23545886539875,511.8730450796096,511.40954100146945,512.8998456647664,501.595926023322,512.8274188253,511.69557445888864,512.5148061420871,512.8416088279159,512.7453162610224,472.20975147930335,512.8416088279159,512.698495736081,482.54568834524486,512.698495736081,512.879360620473,508.52936505554635,512.8491488203097,512.3934172465129,511.5220682325813,510.30018252985127
mars2025,1.0038096675491324,4.018991180256431,1.7253785770824799,13.251607871275175,11.583770946222682,53.851050015648816,1.032680372738793,34.13848460475582,0.0,34.13848460475582,1.0587499593715946,343.3755111184017,512.812426418303,0.0,1.5658377704530861,1.032680372738793,34.13848460475582,13.251607871275175,11.583770946222682,15.88362423071763,3.321709111898607,1.0038096675491324,1.0587499593715946,44.2458730176485,32.03310848079415,8.621307233326581,1.2302383396948906,1.5658377704530861,2.138743975278133,1.0038096675491324,1.9633092603002038,60.36918415041921,3.321709111898607,1.3165384296401417,13.410290659174388,112028.46702994723,1.7253785770824799,1.3165384296401417,2.138743975278133,1.3165384296401417,9.904084612785148,1.2302383396948906,0.0,11.583770946222682,0.9035210720537613,56.38603580493877,3.321709111898607,0.0,19.95442616991123,1.7253785770824799,0.0,56.38603580493877,1.9406382998563694,1.9633092603002038,1.0587499593715946,3.144017767421427,14.692841820317577,1.3165384296401417,34.13848460475582,1.7253785770824799,81.1140011881442,1.0587499593715946,1.0038096675491324,16.960434365734898,1.0038096675491324,1.0038096675491324,3.321709111898607,24.469196434138325,14.692841820317577,98.97889656948458,1.032680372738793,37.581905757859346,1.032680372738793,1.2302383396948906,1.2302383396948906,1.3165384296401417,34.13848460475582,2.138743975278133,1.0038096675491324,12.272667850329869,126.57948681601152,0.9614189219247227,1.0587499593715946,0.0,1.0038096675491324,1.0038096675491324,1.0587499593715946,1.3165384296401417,14.692841820317577,387.8522443192826,81.1140011881442,56.38603580493877,15.683980318489514,13.251607871275175,8.621307233326581,1.7253785770824799,106.0522138182112,1.6137337241489662,3.381416597781676,3.321709111898607,1.3165384296401417,1.0038096675491324,179.4413601143122,1.3165384296401417,1.032680372738793,77.95254251627252,1.032680372738793,1.0587499593715946,11.945106855969854,0.9614189219247227,4.19532492217171,14.692841820317577,11.583770946222682
contamination,1.544370939736719,4.274256799146861,2.0832810206458063,13.232249886281936,11.615796466443665,53.73850305042794,1.5803598695901262,34.120906257972194,1.5658377704530861,34.120906257972194,1.5299661903211421,343.3305865424116,512.3731762936219,1.5658377704530861,0.0,1.5803598695901262,34.120906257972194,13.232249886281936,11.615796466443665,15.933285865617407,3.519072179178325,1.544370939736719,1.5299661903211421,42.971948439299744,30.727538405090485,8.561657344139638,0.9561097055061025,0.0,2.449215865637757,1.544370939736719,2.331236372490745,59.2117249434746,3.519072179178325,1.8202618519220255,13.469074776553256,112028.01773228207,2.0832810206458063,1.8202618519220255,2.449215865637757,1.8202618519220255,9.817731422154708,0.9561097055061025,1.5658377704530861,11.615796466443665,1.5480407295961078,56.31243198586825,3.519072179178325,1.5658377704530861,19.88556667276516,2.0832810206458063,1.5658377704530861,56.31243198586825,2.248026792952028,2.331236372490745,1.5299661903211421,3.385989884022823,14.673829484283175,1.8202618519220255,34.120906257972194,2.0832810206458063,81.03001867318058,1.5299661903211421,1.544370939736719,16.95029089004523,1.544370939736719,1.544370939736719,3.519072179178325,24.409853223577443,14.673829484283175,98.88367496299826,1.5803598695901262,36.30555332328832,1.5803598695901262,0.9561097055061025,0.9561097055061025,1.8202618519220255,34.120906257972194,2.449215865637757,1.544370939736719,11.907417037361546,125.55188690536464,1.570021966160768,1.5299661903211421,1.5658377704530861,1.544370939736719,1.544370939736719,1.5299661903211421,1.8202618519220255,14.673829484283175,387.8542812749103,81.03001867318058,56.31243198586825,15.734272096401845,13.232249886281936,8.561657344139638,2.0832810206458063,105.89271508134412,2.0455357013014868,3.5668857599323704,3.519072179178325,1.8202618519220255,1.544370939736719,179.2579191184895,1.8202618519220255,1.5803598695901262,76.7164160157557,1.5803598695901262,1.5299661903211421,11.897155308788589,1.570021966160768,4.379592558154051,14.673829484283175,11.615796466443665
mybubble,0.8507830351277474,3.9506721840369994,1.5400943283454052,13.230560837495059,11.546618436907536,53.62523730373021,0.0,34.15647459676986,1.032680372738793,34.15647459676986,0.8417937766864768,343.31894483433587,512.698495736081,1.032680372738793,1.5803598695901262,0.0,34.15647459676986,13.230560837495059,11.546618436907536,15.932483106352825,3.2631897358488815,0.8507830351277474,0.8417937766864768,44.42635902300443,32.18775839948601,8.706752544825754,1.294500912486035,1.5803598695901262,2.2292012837651902,0.8507830351277474,1.8776420321810476,60.63738870019121,3.2631897358488815,1.105284547807448,13.428974855283299,112028.49135724238,1.5400943283454052,1.105284547807448,2.2292012837651902,1.105284547807448,9.875143567188672,1.294500912486035,1.032680372738793,11.546618436907536,0.534662651613671,56.2807325087123,3.2631897358488815,1.032680372738793,19.926935513212285,1.5400943283454052,1.032680372738793,56.2807325087123,1.902706383420434,1.8776420321810476,0.8417937766864768,3.163037714304742,14.662308386864739,1.105284547807448,34.15647459676986,1.5400943283454052,81.07633303927697,0.8417937766864768,0.8507830351277474,16.962733672582345,0.8507830351277474,0.8507830351277474,3.2631897358488815,24.465689510160917,14.662308386864739,98.8867266636352,0.0,37.74421058977925,0.0,1.294500912486035,1.294500912486035,1.105284547807448,34.15647459676986,2.2292012837651902,0.8507830351277474,12.682631790005924,126.86394375407141,0.5826827698416495,0.8417937766864768,1.032680372738793,0.8507830351277474,0.8507830351277474,0.8417937766864768,1.105284547807448,14.662308386864739,387.9009838314463,81.07633303927697,56.2807325087123,15.64749187311903,13.230560837495059,8.706752544825754,1.5400943283454052,105.99098802414284,1.5248572452854547,3.2705565193442157,3.2631897358488815,1.105284547807448,0.8507830351277474,179.4943377891571,1.105284547807448,0.0,78.13911177883473,0.0,0.8417937766864768,11.920937177195153,0.5826827698416495,4.140888113253769,14.662308386864739,11.546618436907536
wefeedtheworld,34.189416344942735,34.4390866788369,34.239428019382665,35.20278705276976,33.040367868908035,59.02815708559727,34.15647459676986,0.0,34.13848460475582,0.0,34.181355674047346,337.06772350796496,507.23680817935366,34.13848460475582,34.120906257972194,34.15647459676986,0.0,35.20278705276976,33.040367868908035,35.0951546088626,34.10653064242687,34.189416344942735,34.181355674047346,53.9528741898871,45.094921488888986,34.02475011290433,34.16224510351598,34.120906257972194,33.75565679139684,34.189416344942735,34.142343861516295,66.99659489058939,34.10653064242687,34.19740855387268,35.08178957984177,112014.14796851615,34.239428019382665,34.19740855387268,33.75565679139684,34.19740855387268,35.031642630263256,34.16224510351598,34.13848460475582,33.040367868908035,34.20681693160438,59.264567410992704,34.10653064242687,34.13848460475582,38.68969514326275,34.239428019382665,34.13848460475582,59.264567410992704,33.82102000643999,34.142343861516295,34.181355674047346,34.10708476761091,36.850570620396965,34.19740855387268,0.0,34.239428019382665,82.8215292214185,34.181355674047346,34.189416344942735,36.21723339693921,34.189416344942735,34.189416344942735,34.10653064242687,39.31235799330572,36.850570620396965,98.35648586168328,34.15647459676986,48.84375646088435,34.15647459676986,34.16224510351598,34.16224510351598,34.19740855387268,0.0,33.75565679139684,34.189416344942735,34.34462556479108,126.49400695550301,34.16529782432713,34.181355674047346,34.13848460475582,34.189416344942735,34.189416344942735,34.181355674047346,34.19740855387268,36.850570620396965,385.59698329977084,82.8215292214185,59.264567410992704,36.26182138152857,35.20278705276976,34.02475011290433,34.239428019382665,107.36795482596781,34.14366926715331,34.040950555165935,34.10653064242687,34.19740855387268,34.189416344942735,174.8297047304077,34.19740855387268,34.15647459676986,82.66005173986247,34.15647459676986,34.181355674047346,34.61314640113054,34.16529782432713,34.35744701046573,36.850570620396965,33.040367868908035
organisationalchange,13.2531563065339,13.845797710891885,13.26312989372545,0.0,16.934003364988204,54.38010134634611,13.230560837495059,35.20278705276976,13.251607871275175,35.20278705276976,13.2621870210214,342.6502562742355,511.8730450796096,13.251607871275175,13.232249886281936,13.230560837495059,35.20278705276976,0.0,16.934003364988204,19.839201640429305,13.5758028530366,13.2531563065339,13.2621870210214,45.3726361213731,33.899358528343406,15.338597373909884,13.218613750502119,13.232249886281936,13.223388962381051,13.2531563065339,13.385744692850224,61.01042524837715,13.5758028530366,13.250485990534266,18.063797928791608,112025.85226853931,13.26312989372545,13.250485990534266,13.223388962381051,13.250485990534266,15.595631482636655,13.218613750502119,13.251607871275175,16.934003364988204,13.25967817611262,57.121531945398004,13.5758028530366,13.251607871275175,23.120622341844236,13.26312989372545,13.251607871275175,57.121531945398004,13.18142913067998,13.385744692850224,13.2621870210214,13.390403491436887,19.77110324679941,13.250485990534266,35.20278705276976,13.26312989372545,81.68481339191739,13.2621870210214,13.2531563065339,21.121597969885787,13.2531563065339,13.2531563065339,13.5758028530366,27.14235417798209,19.77110324679941,99.41833448573426,13.230560837495059,39.0443258341019,13.230560837495059,13.218613750502119,13.218613750502119,13.250485990534266,35.20278705276976,13.223388962381051,13.2531563065339,17.431064584815662,126.21785750462057,13.264284721844747,13.2621870210214,13.251607871275175,13.2531563065339,13.2531563065339,13.2621870210214,13.250485990534266,19.77110324679941,385.98533082658054,81.68481339191739,57.121531945398004,20.388248801723062,0.0,15.338597373909884,13.26312989372545,104.69265595120669,13.245894715401352,13.459061944868042,13.5758028530366,13.250485990534266,13.2531563065339,178.44577097351115,13.250485990534266,13.230560837495059,78.23674169947743,13.230560837495059,13.2621870210214,17.629555119337986,13.264284721844747,13.708333410043329,19.77110324679941,16.934003364988204
waipareira,11.595838392945288,12.115616814257075,11.713253962996701,16.934003364988204,0.0,53.12731740039272,11.546618436907536,33.040367868908035,11.583770946222682,33.040367868908035,11.626630910402673,341.1028434968349,510.30018252985127,11.583770946222682,11.615796466443665,11.546618436907536,33.040367868908035,16.934003364988204,0.0,18.97487628686114,11.547782467397882,11.595838392945288,11.626630910402673,45.19085447655543,33.490998969064265,14.299819364656258,11.625789733106265,11.615796466443665,11.474892405639705,11.595838392945288,11.459387996425463,60.84844042348994,11.547782467397882,11.57352389769549,17.074288924462497,112023.89008793102,11.713253962996701,11.57352389769549,11.474892405639705,11.57352389769549,14.877687260890543,11.625789733106265,11.583770946222682,0.0,11.620074692261696,55.3537303022322,11.547782467397882,11.583770946222682,22.652668381456824,11.713253962996701,11.583770946222682,55.3537303022322,11.579297749391257,11.459387996425463,11.626630910402673,11.821984338056332,18.711039199474623,11.57352389769549,33.040367868908035,11.713253962996701,78.88606340750799,11.626630910402673,11.595838392945288,19.096661144459947,11.595838392945288,11.595838392945288,11.547782467397882,25.886263056993087,18.711039199474623,96.50789395007047,11.546618436907536,38.66249886573,11.546618436907536,11.625789733106265,11.625789733106265,11.57352389769549,33.040367868908035,11.474892405639705,11.595838392945288,16.14748535833823,126.10529460942028,11.586149495314068,11.626630910402673,11.583770946222682,11.595838392945288,11.595838392945288,11.626630910402673,11.57352389769549,18.711039199474623,387.52339384730334,78.88606340750799,55.3537303022322,17.734052972006992,16.934003364988204,14.299819364656258,11.713253962996701,105.4686026810009,11.625147182506383,11.704497034231903,11.547782467397882,11.57352389769549,11.595838392945288,177.33089193971313,11.57352389769549,11.546618436907536,78.194084918271,11.546618436907536,11.626630910402673,16.056278524959666,11.586149495314068,11.990968167567786,18.711039199474623,0.0
legends,15.926972706422823,16.04577600351935,15.926183461347307,19.839201640429305,18.97487628686114,53.814235425140616,15.932483106352825,35.0951546088626,15.88362423071763,35.0951546088626,15.870503319471183,335.5592127724578,512.2538294159283,15.88362423071763,15.933285865617407,15.932483106352825,35.0951546088626,19.839201640429305,18.97487628686114,0.0,16.186720124471716,15.926972706422823,15.870503319471183,46.43187094895963,35.220894532742896,16.430891711969842,15.918697261444132,15.933285865617407,15.640311827985759,15.926972706422823,15.875228524393718,61.73788267421344,16.186720124471716,15.920036290768845,19.959305451160713,112024.0850217551,15.926183461347307,15.920036290768845,15.640311827985759,15.920036290768845,18.7857021854142,15.918697261444132,15.88362423071763,18.97487628686114,15.936298013237932,55.963725529734354,16.186720124471716,15.88362423071763,24.242612643898035,15.926183461347307,15.88362423071763,55.963725529734354,15.512613531577378,15.875228524393718,15.870503319471183,16.239022604080354,20.18298785561351,15.920036290768845,35.0951546088626,15.926183461347307,81.32649238537884,15.870503319471183,15.926972706422823,21.820538316003944,15.926972706422823,15.926972706422823,16.186720124471716,27.467524019524948,20.18298785561351,98.82112120443013,15.932483106352825,40.20079387658393,15.932483106352825,15.918697261444132,15.918697261444132,15.920036290768845,35.0951546088626,15.640311827985759,15.926972706422823,18.3857792285768,125.8265224795812,15.926058788514917,15.870503319471183,15.88362423071763,15.926972706422823,15.926972706422823,15.870503319471183,15.920036290768845,20.18298785561351,388.25350174697707,81.32649238537884,55.963725529734354,21.548903625878353,19.839201640429305,16.430891711969842,15.926183461347307,103.82357528417415,15.818058020290845,16.067668626250136,16.186720124471716,15.920036290768845,15.926972706422823,177.23576725508443,15.920036290768845,15.932483106352825,78.64608621468517,15.932483106352825,15.870503319471183,18.009334400145622,15.926058788514917,16.277205471960826,20.18298785561351,18.97487628686114
wheatfree,3.2942136180679666,4.569810906239237,3.582742213077433,13.5758028530366,11.547782467397882,53.53230685953618,3.2631897358488815,34.10653064242687,3.321709111898607,34.10653064242687,3.165418008709778,342.87027684688724,512.5148061420871,3.321709111898607,3.519072179178325,3.2631897358488815,34.10653064242687,13.5758028530366,11.547782467397882,16.186720124471716,0.0,3.2942136180679666,3.165418008709778,44.39896177532389,32.183733744807185,9.117353447684014,3.4638482043079435,3.519072179178325,3.8331611337334954,3.2942136180679666,3.6569403901162016,60.53529975131299,0.0,3.323388091727446,13.466033326911221,112027.69802594387,3.582742213077433,3.323388091727446,3.8331611337334954,3.323388091727446,10.301813810884848,3.4638482043079435,3.321709111898607,11.547782467397882,3.2672734161152674,56.19433528068097,0.0,3.321709111898607,19.968862818897733,3.582742213077433,3.321709111898607,56.19433528068097,3.6868576690984134,3.6569403901162016,3.165418008709778,4.361342867722872,14.797623658036425,3.323388091727446,34.10653064242687,3.582742213077433,80.67418740520344,3.165418008709778,3.2942136180679666,17.06806427794331,3.2942136180679666,3.2942136180679666,0.0,24.14655282138485,14.797623658036425,98.42565035798404,3.2631897358488815,37.69113182830088,3.2631897358488815,3.4638482043079435,3.4638482043079435,3.323388091727446,34.10653064242687,3.8331611337334954,3.2942136180679666,12.573008774439128,126.59818801334357,3.2455759985360317,3.165418008709778,3.321709111898607,3.2942136180679666,3.2942136180679666,3.165418008709778,3.323388091727446,14.797623658036425,387.7815743227305,80.67418740520344,56.19433528068097,13.095291365719097,13.5758028530366,9.117353447684014,3.582742213077433,106.0950070931824,3.490488361903768,4.230250209123597,0.0,3.323388091727446,3.2942136180679666,178.748124458768,3.323388091727446,3.2631897358488815,77.911444341993,3.2631897358488815,3.165418008709778,12.111872102195685,3.2455759985360317,5.057266857910063,14.797623658036425,11.547782467397882
covidusa,0.0,4.041340867578911,1.6186957187837152,13.2531563065339,11.595838392945288,53.94099932954263,0.8507830351277474,34.189416344942735,1.0038096675491324,34.189416344942735,0.8654121756209334,343.443932187056,512.7453162610224,1.0038096675491324,1.544370939736719,0.8507830351277474,34.189416344942735,13.2531563065339,11.595838392945288,15.926972706422823,3.2942136180679666,0.0,0.8654121756209334,44.35026196008865,32.11288786761739,8.689002324712417,1.2791769121820007,1.544370939736719,2.253163543923722,0.0,1.9011594957910243,60.476272369478586,3.2942136180679666,1.2446191214382452,13.346576488931333,112028.57650157774,1.6186957187837152,1.2446191214382452,2.253163543923722,1.2446191214382452,9.917570328582967,1.2791769121820007,1.0038096675491324,11.595838392945288,0.6786323495423635,56.412055309069096,3.2942136180679666,1.0038096675491324,19.92816025611867,1.6186957187837152,1.0038096675491324,56.412055309069096,1.9527069921203928,1.9011594957910243,0.8654121756209334,3.12658349248906,14.658107499860119,1.2446191214382452,34.189416344942735,1.6186957187837152,81.16675355915169,0.8654121756209334,0.0,16.971477149203107,0.0,0.0,3.2942136180679666,24.54602971489676,14.658107499860119,98.98071769037037,0.8507830351277474,37.56951549645832,0.8507830351277474,1.2791769121820007,1.2791769121820007,1.2446191214382452,34.189416344942735,2.253163543923722,0.0,12.603830711307053,126.73330674338605,0.7369711216935041,0.8654121756209334,1.0038096675491324,0.0,0.0,0.8654121756209334,1.2446191214382452,14.658107499860119,387.8803302029655,81.16675355915169,56.412055309069096,15.701912815206546,13.2531563065339,8.689002324712417,1.6186957187837152,106.0965727000559,1.5307392301754306,3.3177382426347877,3.2942136180679666,1.2446191214382452,0.0,179.50578252972954,1.2446191214382452,0.8507830351277474,77.98768345643987,0.8507830351277474,0.8654121756209334,11.959056769949195,0.7369711216935041,4.234882607376016,14.658107499860119,11.595838392945288
